 IN_TURB                   Unknown Client            Do not have               From File                 ../data/Turbulence_2.dat                                     YES
 TURB_HDF                  Unknown Client            Do not have               From File                 ../res/Turbulence_2.hdf                                      YES
 MODTURB                   ModuleTurbulence          Do not have               From File                 turbulence_equation                                          YES
 MODVISH                   ModuleTurbulence          Do not have               From File                 file2D                                                       YES
 CONTINUOUS                ModuleTurbulence          FALSE                     From File                 TRUE                                                         YES
 TIME_SERIE                ModuleTurbulence          FALSE                     From File                 FALSE                                                        YES
 OUTPUT_PROFILE            ModuleTurbulence          FALSE                     From File                 FALSE                                                        YES
 PRESSURE_CORRECTION       ModuleWaterProperties     TRUE                      From File                 TRUE                                                         YES
 MLD                       ModuleTurbulence          TRUE                      From File                 TRUE                                                         YES
 MLD_BOTTOM                ModuleTurbulence          TRUE                      From File                 TRUE                                                         YES
 MLD_METHOD                ModuleTurbulence          2                         From File                 2                                                            YES
 RICH_MLD                  ModuleTurbulence          0.500000000000000         From File                 0.500000000000000                                            YES
 OUTPUT_TIME               Unknown Client            Do not have               From File                 0.000000000000000E+000   86400.0000000000                    YES
 RESTART_FILE_OUTPUT_TIME  Unknown Client            Do not have               From File                                                                              YES
 RESTART_FILE_OVERWRITE    Turbulence                TRUE                      From File                 TRUE                                                         YES
 READ_CONTINUOUS_FORMAT    Turbulence                1                         From File                 1                                                            YES
 WRITE_CONTINUOUS_FORMAT   Turbulence                1                         From File                 1                                                            YES
 CONTINUOUS_FORMAT         Turbulence                1                         From File                 1                                                            YES
 WAVE_BREAKING             ModuleTurbulence          FALSE                     From File                 FALSE                                                        YES
 VISH_MAX                  ModuleTurbulence          9.900000000000000E+015    From File                 9.900000000000000E+015                                       YES
 OUTPUT_WAVE_SURFACE_FLUX_ ModuleTurbulence          FALSE                     From File                 FALSE                                                        YES
 FILE_IN_TIME              ModuleFillMatrix          None                      From Block                NONE                                                         YES
 INITIALIZATION_METHOD     ModuleFillMatrix          Constant                  From Block                Sponge                                                       YES
 REMAIN_CONSTANT           ModuleFillMatrix          FALSE                     From Block                FALSE                                                        YES
 INITIALIZATION_DEFAULT    ModuleFillMatrix          Constant                  From Block                Constant                                                     YES
 DEFAULTVALUE              ModuleFillMatrix          -9.900000000000000E+015   From Block                180.000000000000                                             YES
 INTERPOLATE_VALUES        ModuleFillMatrix          FALSE                     From Block                FALSE                                                        YES
 ACCUMULATE_VALUES         ModuleFillMatrix          FALSE                     From Block                FALSE                                                        YES
 USE_ORIGINAL_VALUES       ModuleFillMatrix          FALSE                     From Block                FALSE                                                        YES
 VALUES_TYPE               ModuleFillMatrix          1                         From Block                1                                                            YES
 NO_INTERPOLATION_OR_ACCUM ModuleFillMatrix          FALSE                     From Block                FALSE                                                        YES
 NO_INTERPOLATION          ModuleFillMatrix          FALSE                     From Block                FALSE                                                        YES
 MIN_FOR_DT_DECREASE       ModuleFillMatrix          1.000000000000000E-015    From Block                1.000000000000000E-015                                       YES
 PREVIOUS_INSTANT_VALUES   ModuleFillMatrix          FALSE                     From Block                FALSE                                                        YES
 IGNORE_NODATA_POINT       ModuleFillMatrix          TRUE                      From Block                TRUE                                                         YES
 PREDICT_DT_METHOD         ModuleFillMatrix          1                         From Block                1                                                            YES
 VISC_TURB_SPONGE          ModuleFillMatrix          FALSE                     From Block                FALSE                                                        YES
 FILE_DT                   ModuleFillMatrix          FALSE                     From Block                FALSE                                                        YES
 SPONGE_OUT                ModuleFillMatrix          100000.000000000          From Block                900.000000000000                                             YES
 SPONGE_CELLS              ModuleFillMatrix          10                        From Block                10                                                           YES
 SPONGE_EVOLUTION          ModuleFillMatrix          1                         From Block                1                                                            YES
 TURB_GOTM                 Unknown Client            Do not have               From File                 ../data/GOTM_2.dat                                           YES
 TURB_INI                  Unknown Client            Do not have               From File                 ../res/GOTM_1.fin                                            YES
 TURB_FIN                  Unknown Client            Do not have               From File                 ../res/GOTM_2.fin                                            YES
 Background_Viscosity      ModuleTurbulence          1.300000000000000E-006    From File                 1.300000000000000E-006                                       YES
 MAX_VISC_VERT             ModuleTurbulence          10.0000000000000          From File                 10.0000000000000                                             YES
 CONST_MIXING_LENGTH_HORIZ ModuleTurbulence          Do not have               From File                 -9.900000000000000E+015                                      YES
 NYQUIST                   ModuleTurbulence          2.00000000000000          From File                 2.00000000000000                                             YES
 STATISTICS_MLD            ModuleTurbulence          FALSE                     From File                 FALSE                                                        YES
 IN_DAD3D                  Unknown Client            Do not have               From File                 ../data/Hydrodynamic_2.dat                                   YES
 OUT_DESF                  Unknown Client            Do not have               From File                 ../res/Hydrodynamic_2.hdf                                    YES
 OUT_FIN                   Unknown Client            Do not have               From File                 ../res/Hydrodynamic_2.fin                                    YES
 IN_CNDI                   Unknown Client            Do not have               From File                 ../res/Hydrodynamic_1.fin                                    YES
 ROOT_SRT                  Unknown Client            Do not have               From File                 ../res/run2/                                                 YES
 BAROCLINIC                ModuleHydrodynamic        FALSE                     From File                 TRUE                                                         YES
 CONTINUOUS                ModuleHydrodynamic        FALSE                     From File                 TRUE                                                         YES
 READ_CONTINUOUS_FORMAT    ModuleHydrodynamic        1                         From File                 1                                                            YES
 WRITE_CONTINUOUS_FORMAT   ModuleHydrodynamic        1                         From File                 1                                                            YES
 CONTINUOUS_FORMAT         ModuleHydrodynamic        1                         From File                 1                                                            YES
 TIDE                      ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 ENTERING_WAVE             ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 RADIATION                 ModuleHydrodynamic        0                         From File                 2                                                            YES
 MIN_VELOCITY              ModuleHydrodynamic        1.000000000000000E-006    From File                 1.000000000000000E-006                                       YES
 MIN_COMPONENT             ModuleHydrodynamic        1.000000000000000E-003    From File                 1.000000000000000E-003                                       YES
 WATER_DISCHARGES          ModuleHydrodynamic        FALSE                     From File                 TRUE                                                         YES
 TIME_SERIE_DISCHARGES     ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 RESIDUAL                  ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 RESTART_RESIDUAL          ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 ENERGY                    ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 UP_CENTER                 ModuleHydrodynamic        1.00000000000000          From File                 1.00000000000000                                             YES
 IMPLICIT_VERTADVECTION    ModuleHydrodynamic        1.00000000000000          From File                 1.00000000000000                                             YES
 IMPLICIT_VERTCONVECTION   ModuleHydrodynamic        1.00000000000000          From File                 1.00000000000000                                             YES
 IMPLICIT_VERTDIFFUSION    ModuleHydrodynamic        1.00000000000000          From File                 1.00000000000000                                             YES
 DISCRETIZATION            ModuleHydrodynamic        2.00000000000000          From File                 2.00000000000000                                             YES
 UPSTREAM                  ModuleHydrodynamic        Upwind                    From File                 Upwind                                                       YES
 TIME_SERIE                ModuleHydrodynamic        FALSE                     From File                 TRUE                                                         YES
 OUTPUT_PROFILE            ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 OUTPUT_WATER_LEVEL_UNITS  ModuleHydrodynamic        1                         From File                 1                                                            YES
 OUTPUT_FLOOD_RISK         ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 EVOLUTION                 ModuleHydrodynamic        Solve_Equations           From File                 Solve_Equations                                              YES
 CORIOLIS                  ModuleHydrodynamic        TRUE                      From File                 TRUE                                                         YES
 VOLUMEVARIATION           ModuleHydrodynamic        TRUE                      From File                 TRUE                                                         YES
 HORIZONTALADVECTION       ModuleHydrodynamic        TRUE                      From File                 TRUE                                                         YES
 HORIZONTALCONVECTION      ModuleHydrodynamic        TRUE                      From File                 TRUE                                                         YES
 HORIZONTALDIFFUSION       ModuleHydrodynamic        TRUE                      From File                 TRUE                                                         YES
 INITIAL_ELEVATION         ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 INITIAL_ELEVATION_VALUE   ModuleHydrodynamic        0.000000000000000E+000    From File                 0.000000000000000E+000                                       YES
 INITIAL_VEL_U             ModuleHydrodynamic        0.000000000000000E+000    From File                 0.000000000000000E+000                                       YES
 INITIAL_VEL_V             ModuleHydrodynamic        0.000000000000000E+000    From File                 0.000000000000000E+000                                       YES
 BOUNDARYBAROCLINIC        ModuleHydrodynamic        TRUE                      From File                 TRUE                                                         YES
 RAMP                      ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 VERTICALADVECTION         ModuleHydrodynamic        TRUE                      From File                 TRUE                                                         YES
 VERTICALCONVECTION        ModuleHydrodynamic        TRUE                      From File                 TRUE                                                         YES
 VERTICALDIFFUSION         ModuleHydrodynamic        TRUE                      From File                 TRUE                                                         YES
 VELTANGENTIALBOUNDARY     ModuleHydrodynamic        2                         From File                 2                                                            YES
 VELNORMALBOUNDARY         ModuleHydrodynamic        2                         From File                 2                                                            YES
 NULL_BOUND_HORADV         ModuleHydrodynamic        TRUE                      From File                 TRUE                                                         YES
 NULL_BOUND_HORCONV        ModuleHydrodynamic        TRUE                      From File                 TRUE                                                         YES
 TIDEPOTENTIAL             ModuleHydrodynamic        FALSE                     From File                 TRUE                                                         YES
 ATM_RAMP                  ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 ATM_PERIOD                ModuleHydrodynamic        86400.0000000000          From File                 86400.0000000000                                             YES
 IMPOSE_INVERTED_BAROMETER ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 INVERTED_BAROMETER_COEF   ModuleHydrodynamic        1.00000000000000          From File                 1.00000000000000                                             YES
 INVERTED_BAROMETER_REF_AT ModuleHydrodynamic        101325.000000000          From File                 101325.000000000                                             YES
 WIND                      ModuleHydrodynamic        0                         From File                 1                                                            YES
 WIND_SMOOTH_PERIOD        ModuleHydrodynamic        86400.0000000000          From File                 86400.0000000000                                             YES
 ATM_PRESSURE              ModuleHydrodynamic        FALSE                     From File                 TRUE                                                         YES
 ATM_PRESSURE_TYPE         ModuleHydrodynamic        1                         From File                 1                                                            YES
 SURFACEWATERFLUX          ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 HMIN_CHEZY                ModuleHydrodynamic        0.100000000000000         From File                 0.100000000000000                                            YES
 VMIN_CHEZY                ModuleHydrodynamic        0.100000000000000         From File                 0.100000000000000                                            YES
 DATA_ASSIMILATION         ModuleHydrodynamic        FALSE                     From File                 TRUE                                                         YES
 WATERLEVEL_MAX_MIN        ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 ALTIMETRIC_ASSIMILATION   ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 GEOST_INITIALIZATION      ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 LEVEL_BOTTOM_ANOMALY      ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 RECORDING                 ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 MOMENTUM_DISCHARGE        ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 SLOWSTART                 ModuleHydrodynamic        0.000000000000000E+000    From File                 0.000000000000000E+000                                       YES
 HMIN_ADVECTION            ModuleHydrodynamic        0.500000000000000         From File                 0.500000000000000                                            YES
 HMIN_CONVECTION           ModuleHydrodynamic        0.500000000000000         From File                 0.500000000000000                                            YES
 LOCAL_DENSITY             ModuleHydrodynamic        TRUE                      From File                 TRUE                                                         YES
 CYCLIC_BOUNDARY           ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 CONSERVATIVE_HOR_DIF      ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 BIHARMONIC                ModuleHydrodynamic        FALSE                     From File                 TRUE                                                         YES
 BIHARMONIC_COEF           ModuleHydrodynamic        1000000000.00000          From File                 10000000.0000000                                             YES
 SUBMODEL                  ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 SUBMODEL_FATHER_HOT_START ModuleHydrodynamic        TRUE                      From File                 TRUE                                                         YES
 MISSING_NULL              ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 SUBMODEL_EXTRAPOLATE      ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 DEADZONE                  ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 DEADZONE_FILE             ModuleHydrodynamic        ******.***                From File                 ******.***                                                   YES
 MOMENTUM_CONSERV          ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 BOTTOMVISC_LIM            ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 BAROCLINIC_RADIATION      ModuleHydrodynamic        0                         From File                 0                                                            YES
 LOCAL_SOLUTION            ModuleHydrodynamic        1                         From File                 3                                                            YES
 FLATHER_COLD_PERIOD       ModuleHydrodynamic        0.000000000000000E+000    From File                 0.000000000000000E+000                                       YES
 FLATHER_COLD_SEALEVEL     ModuleHydrodynamic        0.000000000000000E+000    From File                 0.000000000000000E+000                                       YES
 CORRECT_WATERLEVEL        ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 MIN_WATERLEVEL            ModuleHydrodynamic        0.000000000000000E+000    From File                 0.000000000000000E+000                                       YES
 BOTTOMWATERFLUX           ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 SLIPPING_CONDITION        ModuleHydrodynamic        TRUE                      From File                 TRUE                                                         YES
 POTENTIAL_ALGORITHM       ModuleHydrodynamic        2                         From File                 1                                                            YES
 NONHYDROSTATIC            ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 WATERCOLUMN2D             ModuleHydrodynamic        -9.900000000000000E+015   From File                 -9.900000000000000E+015                                      YES
 WAVE_STRESS               ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 WAVE_FORCING_3D           ModuleHydrodynamic        0                         From File                 0                                                            YES
 OBSTACLE                  ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 CENTRIFUGAL               ModuleHydrodynamic        TRUE                      From File                 TRUE                                                         YES
 ADV_METHOD_H              ModuleHydrodynamic        1                         From File                 4                                                            YES
 ADV_METHOD_V              ModuleHydrodynamic        1                         From File                 4                                                            YES
 TVD_LIMIT_H               ModuleHydrodynamic        4                         From File                 4                                                            YES
 TVD_LIMIT_V               ModuleHydrodynamic        4                         From File                 4                                                            YES
 VOLUME_RELATION_MAX       ModuleHydrodynamic        1.30000000000000          From File                 1.30000000000000                                             YES
 BAROCLINIC_METHOD         ModuleHydrodynamic        3                         From File                 3                                                            YES
 BAROCLINIC_POLIDEGREE     ModuleHydrodynamic        1                         From File                 1                                                            YES
 NH_RESIDUAL               ModuleHydrodynamic        1.000000000000000E-006    From File                 1.000000000000000E-006                                       YES
 NH_MAXIT                  ModuleHydrodynamic        500                       From File                 500                                                          YES
 NH_NORMALIZED_RESIDUAL    ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 NH_ALPHA_LU               ModuleHydrodynamic        0.500000000000000         From File                 0.500000000000000                                            YES
 PRESSURE_CORRECTION       ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 SURFACE_BOUNDARY_HYDROSTA ModuleHydrodynamic        TRUE                      From File                 TRUE                                                         YES
 VERTICAL_AXISYMMETRIC     ModuleHydrodynamic        0                         From File                 0                                                            YES
 XZ_FLOW                   ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 SCRAPER                   ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 SCRAPER_TIME_SCALE        ModuleHydrodynamic        300.000000000000          From File                 300.000000000000                                             YES
 THIN_WALLS                ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 COMPUTE_EMERSION_TIME     ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 NULL_WATER_LEVEL_GRAD_I   ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 NULL_WATER_LEVEL_GRAD_J   ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 TWO_WAY                   ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 TIDE_STATE_ON             ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 TURBINE                   ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 OPTIMIZE_MATRIXES_OUTPUT  ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 OPERATIONAL_MODEL_DEFAULT ModuleHydrodynamic        FALSE                     From File                 FALSE                                                        YES
 OUTPUT_TIME               Unknown Client            Do not have               From File                 0.000000000000000E+000   3600.00000000000                    YES
 RESTART_FILE_OUTPUT_TIME  Unknown Client            Do not have               From File                                                                              YES
 RESTART_FILE_OVERWRITE    ModuleWaterProperties     TRUE                      From File                 TRUE                                                         YES
 SURFACE_OUTPUT_TIME       Unknown Client            Do not have               From File                 0.000000000000000E+000   900.000000000000                    YES
 OUTPUT_FACES              ModuleWaterProperties     FALSE                     From File                 FALSE                                                        YES
 SIMPLE_WINDOW_OUTPUT      ModuleHydrodynamic        TRUE                      From File                 TRUE                                                         YES
 SIMPLE_OUTPUT             ModuleHydrodynamic        TRUE                      From File                 TRUE                                                         YES
 OUTPUT_HDF_REAL4          ModuleHydrodynamic        TRUE                      From File                 TRUE                                                         YES
 DISCHARG                  Unknown Client            Do not have               From File                 ../data/Discharges_2.dat                                     YES
 IGNORE_ON                 ModuleDischarges          FALSE                     From File                 TRUE                                                         YES
 REFERENTIAL_Z             ModuleDischarges          1                         From File                 1                                                            YES
 SLOW_START                ModuleDischarges          -9.900000000000000E+015   From File                 -9.900000000000000E+015                                      YES
 DT_OUTPUT                 ModuleDischarges          -9.900000000000000E+015   From File                 -9.900000000000000E+015                                      YES
 NAME                      ModuleDischarges          Do not have               From Block                Ribeira do Iguape                                            YES
 DESCRIPTION               ModuleDischarges          No description was given. From Block                Média mensal                                                 YES
 COORD_X                   ModuleDischarges          Do not have               From Block                -47.5641000000000                                            YES
 COORD_Y                   ModuleDischarges          Do not have               From Block                -24.6772000000000                                            YES
 VERTICAL_DISCHARGE        ModuleDischarges          4                         From Block                4                                                            YES
 DISCHARGE_UNIFORM         ModuleDischarges          FALSE                     From Block                TRUE                                                         YES
